location_id,boro,building,street,zipcode,lat,long
415,Bronx,1015,CASTLE HILL AVENUE,10472,40.828,-73.85
416,Bronx,2537,WEBSTER AVENUE,10458,40.862,-73.891
417,Bronx,1924,CROSS BRONX EXPY,10472,40.833,-73.859
418,Bronx,198,EAST  167 STREET,10456,40.834,-73.917
419,Bronx,646,SOUNDVIEW AVENUE,10473,40.818,-73.863
420,Bronx,940,SOUTHERN BOULEVARD,10459,40.821,-73.892
421,Bronx,232,WEST  231 STREET,10463,40.879,-73.906
422,Bronx,1740,EASTCHESTER ROAD,10461,40.847,-73.845
423,Bronx,35,EAST  170 STREET,10452,40.84,-73.917
424,Bronx,392,EAST  149 STREET,10455,40.816,-73.918
425,Bronx,26,WEST  183 STREET,10453,40.859,-73.905
426,Bronx,800,FOOD CENTER DRIVE,10474,40.805,-73.876
427,Bronx,65,METROPOLITAN OVAL,10462,40.838,-73.861
428,Bronx,2001,JEROME AVENUE,10453,40.853,-73.908
429,Bronx,363,EAST FORDHAM ROAD,10458,40.862,-73.892
430,Bronx,5215,BROADWAY,10463,40.875,-73.909
431,Bronx,801,FREEMAN STREET,10459,40.83,-73.898
432,Bronx,114,EAST BURNSIDE AVENUE,10453,40.853,-73.905
433,Bronx,2,SAINT ANNS AVENUE,10454,40.802,-73.921
434,Bronx,650B,WESTCHESTER AVE,0,0.0,0.0
435,Bronx,794,SOUTHERN BOULEVARD,10455,40.816,-73.897
436,Bronx,104,EAST  183 STREET,10453,40.858,-73.902
437,Bronx,86,EAST  161 STREET,10451,40.827,-73.925
438,Bronx,1761,UNIVERSITY AVENUE,10453,40.85,-73.916
439,Bronx,3599,EAST TREMONT AVENUE,10465,40.829,-73.825
440,Bronx,658,CLARENCE AVENUE,10465,40.829,-73.814
441,Bronx,35,WESTCHESTER SQ,10461,40.841,-73.843
442,Bronx,9,EAST MOUNT EDEN AVENUE,10452,40.844,-73.914
443,Bronx,1600,BRUCKNER BOULEVARD,10473,40.824,-73.875
444,Bronx,4006,EAST TREMONT AVENUE,10465,40.82,-73.818
445,Bronx,2570,BRONXWOOD AVENUE,10469,40.864,-73.862
446,Bronx,1150,OGDEN AVENUE,10452,40.837,-73.927
447,Bronx,795,SOUTHERN BOULEVARD,10455,40.816,-73.897
448,Bronx,707,MELROSE AVENUE,10455,40.82,-73.916
449,Bronx,220R,SOUNDVIEW AVE,0,0.0,0.0
450,Bronx,5786,MOSHOLU AVENUE,10471,40.905,-73.898
451,Bronx,3762A,WHITE PLAINS ROAD,10467,40.883,-73.863
452,Bronx,148,BRUCKNER BOULEVARD,10454,40.804,-73.92
453,Bronx,2170,WHITE PLAINS ROAD,10462,40.856,-73.868
454,Bronx,1072,HAVEMEYER AVENUE,10462,40.83,-73.847
455,Bronx,3452,BOSTON ROAD,10469,40.876,-73.849
456,Bronx,609,EAST TREMONT AVENUE,10457,40.846,-73.893
457,Bronx,260,CYPRESS AVENUE,10454,40.806,-73.914
458,Bronx,605,SOUTHERN BOULEVARD,10455,40.813,-73.902
459,Bronx,250,EAST  204 STREET,10458,40.874,-73.884
460,Bronx,3601,RIVERDALE AVENUE,10463,40.887,-73.907
461,Bronx,1546,UNIVERSITY AVENUE,10452,40.846,-73.922
462,Bronx,32,EAST KINGSBRIDGE ROAD,10468,40.867,-73.897
463,Bronx,1677,BRUCKNER BOULEVARD,10472,40.825,-73.871
464,Bronx,705,MELROSE AVENUE,10455,40.82,-73.916
465,Bronx,2510,VALENTINE AVENUE,10458,40.863,-73.896
466,Bronx,50,EAST  168 STREET,10452,40.837,-73.919
467,Bronx,1888,EASTCHESTER ROAD,10461,40.852,-73.844
468,Bronx,765,EAST GUN HILL ROAD,10467,40.876,-73.863
469,Bronx,1791,WESTCHESTER AVE,10472,40.832,-73.867
470,Bronx,2680,SCHURZ AVENUE,10465,40.813,-73.823
471,Bronx,5981,BROADWAY,10471,40.89,-73.898
472,Bronx,415,CITY ISLAND AVENUE,10464,40.85,-73.788
473,Bronx,1254,MORRISON AVENUE,10472,40.831,-73.875
474,Bronx,9,WEST BURNSIDE AVENUE,10453,40.854,-73.908
475,Bronx,754,EAST  233 STREET,10466,40.893,-73.855
476,Bronx,1556,WILLIAMSBRIDGE ROAD,10461,40.846,-73.848
477,Bronx,231,WEST  246 STREET,10471,40.893,-73.899
478,Bronx,3048,FENTON AVENUE,10469,40.87,-73.845
479,Bronx,1700,JEROME AVENUE,10453,40.847,-73.913
480,Bronx,2356,ARTHUR AVENUE,10458,40.854,-73.889
481,Bronx,3201E,WHITE PLAINS ROAD,10467,40.872,-73.867
482,Bronx,2190,WHITE PLAINS ROAD,10462,40.856,-73.868
483,Bronx,4090,BOSTON ROAD,10475,40.886,-73.828
484,Bronx,1015,ALLERTON AVENUE,10469,40.865,-73.858
485,Bronx,4041,EAST TREMONT AVENUE,10465,40.82,-73.817
486,Bronx,1720,EASTCHESTER ROAD,10461,40.847,-73.845
487,Bronx,2414,WILLIAMSBRIDGE ROAD,10469,40.861,-73.858
488,Bronx,612,CRESCENT AVENUE,10458,40.854,-73.888
489,Bronx,5975,BROADWAY,10471,40.89,-73.898
490,Bronx,2128,CRUGER AVENUE,10462,40.854,-73.867
491,Bronx,4399A,WHITE PLAINS RD,0,0.0,0.0
492,Bronx,3535,JEROME AVENUE,10467,40.882,-73.882
493,Bronx,255,EAST BURNSIDE AVENUE,10457,40.852,-73.902
494,Bronx,3607,EAST TREMONT AVENUE,10465,40.829,-73.824
495,Bronx,3140,BAINBRIDGE AVENUE,10467,40.875,-73.879
496,Bronx,1315,CASTLE HILL AVENUE,10462,40.835,-73.852
497,Bronx,260,EAST  167 STREET,10456,40.833,-73.914
498,Bronx,945,EAST  163 STREET,10459,40.821,-73.896
499,Bronx,1572,EAST  174 STREET,10472,40.834,-73.878
500,Bronx,2010,BARTOW AVENUE,10475,40.869,-73.831
501,Bronx,145,BRUCKNER BOULEVARD,10454,40.804,-73.92
502,Bronx,1749,RANDALL AVENUE,10473,40.817,-73.865
503,Bronx,289395,BUHRE AVENUE,0,0.0,0.0
504,Bronx,282,EAST  174 STREET,10457,40.845,-73.905
505,Bronx,690,MELROSE AVENUE,10455,40.82,-73.916
506,Bronx,4292,KATONAH AVENUE,10470,40.898,-73.867
507,Bronx,724,EAST  241 STREET,10470,40.903,-73.849
508,Bronx,4513,MANHATTAN COLLEGE PARKWAY,10471,40.889,-73.902
509,Bronx,360,BAYCHESTER AVENUE,10475,40.868,-73.831
510,Bronx,4275,WHITE PLAINS ROAD,10466,40.895,-73.856
511,Bronx,2103,STARLING AVENUE,10462,40.836,-73.855
512,Bronx,269,WEST  231 STREET,10463,40.88,-73.907
513,Bronx,849,CASTLE HILL AVENUE,10473,40.824,-73.849
514,Bronx,870,HUNTS POINT AVENUE,10474,40.819,-73.889
515,Bronx,1195,WALTON AVENUE,10452,40.835,-73.92
516,Bronx,2352,TIEBOUT AVENUE,10458,40.858,-73.897
517,Bronx,4703,WHITE PLAINS ROAD,10470,40.904,-73.85
518,Bronx,5602,BROADWAY,10463,40.88,-73.904
519,Bronx,1328,JEROME AVENUE,10452,40.839,-73.919
520,Bronx,3044,3 AVENUE,10451,40.82,-73.913
521,Bronx,520,CITY ISLAND AVENUE,10464,40.853,-73.789
522,Bronx,3713,RIVERDALE AVENUE,10463,40.887,-73.907
523,Bronx,2535,3 AVENUE,10451,40.811,-73.928
524,Bronx,236,EAST GUN HILL ROAD,10467,40.88,-73.876
525,Bronx,1723,UNIVERSITY AVENUE,10453,40.85,-73.917
526,Bronx,806,BURKE AVENUE,10467,40.871,-73.863
527,Bronx,1853,WESTCHESTER AVENUE,10472,40.833,-73.864
528,Bronx,3606,WHITE PLAINS ROAD,10467,40.879,-73.865
529,Bronx,145,EAST  149 STREET,10451,40.819,-73.928
530,Bronx,980,MORRIS PARK AVENUE,10462,40.848,-73.857
531,Bronx,1122,WESTCHESTER AVENUE,10459,40.825,-73.89
532,Bronx,211,EAST  167 STREET,10456,40.834,-73.916
533,Bronx,2329,ARTHUR AVENUE,10458,40.854,-73.889
534,Bronx,840,RIVER AVENUE,10451,40.827,-73.926
535,Bronx,2119,GRAND CONCOURSE,10453,40.854,-73.902
536,Bronx,231,EAST  167 STREET,10456,40.834,-73.915
537,Bronx,292,EAST BURNSIDE AVENUE,10457,40.851,-73.902
538,Bronx,750,CLARENCE AVENUE,10465,40.83,-73.816
539,Bronx,152112,WESTCHESTER AVENUE,0,0.0,0.0
540,Bronx,977,EAST  233 STREET,10466,40.891,-73.849
541,Bronx,4235,KATONAH AVENUE,10470,40.897,-73.867
542,Bronx,1350,JEROME AVENUE,10452,40.839,-73.918
543,Bronx,3728,BRONXWOOD AVENUE,10469,40.881,-73.858
544,Bronx,3279,3RD AVE @164TH ST E,10456,40.825,-73.908
545,Bronx,651,MORRIS PARK AVENUE,10462,40.845,-73.868
546,Bronx,155A,WEST KINGSBRIDGE ROAD,10463,40.87,-73.904
547,Bronx,5654,RIVERDALE AVENUE,10471,40.906,-73.904
548,Bronx,4011,EAST TREMONT AVENUE,10465,40.82,-73.818
549,Bronx,3683,BRUCKNER BOULEVARD,10461,40.852,-73.827
550,Bronx,749,LYDIG AVENUE,10462,40.854,-73.866
551,Bronx,2432,GRAND CONCOURSE,10458,40.861,-73.898
552,Bronx,767,ALLERTON AVENUE,10467,40.865,-73.865
553,Bronx,1,EAST  161 STREET,10451,40.829,-73.928
554,Bronx,4325,BOSTON ROAD,10466,40.89,-73.82
555,Bronx,524,BROOK AVENUE,10455,40.815,-73.915
556,Bronx,126,EAST BURNSIDE AVENUE,10453,40.853,-73.905
557,Bronx,4090,BOSTON POST ROAD,10475,40.886,-73.828
558,Bronx,209,EAST  183 STREET,10458,40.857,-73.9
559,Bronx,504,EAST  138 STREET,10454,40.808,-73.919
560,Bronx,1015,EAST  167 STREET,10459,40.827,-73.889
561,Bronx,3883,EAST TREMONT AVENUE,10465,40.823,-73.82
562,Bronx,3233,AMPERE AVENUE,10465,40.846,-73.82
563,Bronx,141,DREISER LOOP,10475,40.876,-73.83
564,Bronx,601,EAST  187 STREET,10458,40.856,-73.887
565,Bronx,2880,BRUCKNER BOULEVARD,10465,40.833,-73.829
566,Bronx,2037,JEROME AVENUE,10453,40.853,-73.908
567,Bronx,97,WEST FORDHAM ROAD,10468,40.863,-73.905
568,Bronx,2133A,WILLIAMSBRIDGE ROAD,10461,40.856,-73.856
569,Bronx,5646,RIVERDALE AVENUE,10471,40.905,-73.905
570,Bronx,4251,WHITE PLAINS ROAD,10466,40.895,-73.857
571,Bronx,2973,EAST TREMONT AVENUE,10461,40.841,-73.839
572,Bronx,6A,EAST CLARKE PLACE,10452,40.838,-73.919
573,Bronx,3603,RIVERDALE AVENUE,10463,40.887,-73.907
574,Bronx,451455,MORRIS PK AVE,0,0.0,0.0
575,Bronx,3276,JEROME AVENUE,10468,40.879,-73.886
576,Bronx,15,CANAL PLACE,10451,40.813,-73.927
577,Bronx,9,WEST TREMONT AVENUE,10453,40.852,-73.91
578,Bronx,2070,WHITE PLAINS ROAD,10462,40.853,-73.868
579,Bronx,724,NEREID AVENUE,10466,40.898,-73.853
580,Bronx,2641,JEROME AVENUE,10468,40.867,-73.898
581,Bronx,1501,WESTCHESTER AVENUE,10472,40.829,-73.88
582,Bronx,865-869,E 149TH ST,10455,40.812,-73.904
583,Bronx,5648,RIVERDALE AVENUE,10471,40.905,-73.905
584,Bronx,530,WILLIS AVENUE,10455,40.816,-73.918
585,Bronx,119,EAST MOUNT EDEN AVENUE,10452,40.843,-73.913
586,Bronx,2085,BARTOW AVENUE,10475,40.87,-73.827
587,Bronx,2456,EASTCHESTER ROAD,10469,40.862,-73.843
588,Bronx,3363,EAST TREMONT AVENUE,10461,40.834,-73.829
589,Bronx,1660,EAST GUN HILL ROAD,10469,40.866,-73.838
590,Bronx,1692,WEBSTER AVENUE,10457,40.843,-73.903
591,Bronx,859,EAST  149 STREET,10455,40.812,-73.904
592,Bronx,200-202,EAST FORDHAM ROAD,10458,40.862,-73.897
593,Bronx,1735,EAST  172 STREET,10472,40.833,-73.87
594,Bronx,3039,BUHRE AVENUE,10461,40.847,-73.831
595,Bronx,2331,HUGHES AVENUE,10458,40.854,-73.888
596,Bronx,550,EAST FORDHAM ROAD,10458,40.859,-73.887
597,Bronx,4004A,BOSTON ROAD,10475,40.884,-73.833
598,Bronx,370,EAST  146 STREET,10455,40.814,-73.92
599,Bronx,3813,EAST TREMONT AVENUE,10465,40.825,-73.82
600,Bronx,3714,EAST TREMONT AVENUE,10465,40.827,-73.823
601,Bronx,935,EAST  163 STREET,10459,40.821,-73.897
602,Bronx,1325,HUTCHINSON RIVER PKWY S,10461,40.837,-73.839
603,Bronx,2049,WILLIAMSBRIDGE ROAD,10461,40.855,-73.855
604,Bronx,1957,WESTCHESTER AVENUE,10462,40.833,-73.859
605,Bronx,710,EAST  138 STREET,10454,40.805,-73.913
606,Bronx,91,EAST  161 STREET,10451,40.827,-73.925
607,Bronx,3240,3 AVENUE,10451,40.824,-73.909
608,Bronx,4105,BOSTON ROAD,10466,40.886,-73.828
609,Bronx,1708,UNIVERSITY AVENUE,10453,40.849,-73.918
610,Bronx,880,WHITE PLAINS ROAD,10473,40.824,-73.859
611,Bronx,5685,RIVERDALE AVENUE,10471,40.906,-73.904
612,Bronx,2260,TILLOTSON AVENUE,10475,40.882,-73.828
613,Bronx,481,BROOK AVENUE,10455,40.813,-73.916
614,Bronx,1,CITY ISLAND ROAD,10464,40.863,-73.811
615,Bronx,76,WEST  225 STREET,10463,40.874,-73.909
616,Bronx,2075,JEROME AVENUE,10453,40.854,-73.907
617,Bronx,921,EAST TREMONT AVENUE,10460,40.842,-73.884
618,Bronx,341,HUNTS POINT TERMINAL MARKET,10474,40.813,-73.879
619,Bronx,3204,3 AVENUE,10451,40.823,-73.909
620,Bronx,2467,ARTHUR AVENUE,10458,40.857,-73.886
621,Bronx,5757,BROADWAY,10463,40.883,-73.902
622,Bronx,193,WEST  237 STREET,10463,40.884,-73.901
623,Bronx,2649,WEBSTER AVENUE,10458,40.864,-73.889
624,Bronx,1484,WESTCHESTER AVENUE,10472,40.828,-73.881
625,Bronx,4006,BOSTON ROAD,10475,40.884,-73.833
626,Bronx,3732,EAST TREMONT AVENUE,10465,40.826,-73.822
627,Bronx,763,EAST GUNHILL ROAD,10467,40.876,-73.864
628,Bronx,389,EAST  167 STREET,10456,40.831,-73.911
629,Bronx,724,LYDIG AVENUE,10462,40.854,-73.867
630,Bronx,58A,WEST  183 STREET,10453,40.859,-73.906
631,Bronx,1445,OLMSTEAD AVENUE,10462,40.835,-73.855
632,Bronx,148,WEST BURNSIDE AVENUE,10453,40.854,-73.915
633,Bronx,565,CITY ISLAND AVENUE,10464,40.854,-73.79
634,Bronx,1862,WEBSTER AVENUE,10457,40.847,-73.901
635,Bronx,113,W 225TH ST,10463,40.875,-73.911
636,Bronx,1005A,MORRIS PARK AVENUE,10462,40.848,-73.856
637,Bronx,NKA,LAGUARDIA INTL AIRPORT,11370,0,0
638,Bronx,1200,WATERS PLACE,10461,40.843,-73.838
639,Bronx,725,EXTERIOR STREET,10451,40.823,-73.931
640,Bronx,791,EAST  163 STREET,10456,40.823,-73.903
641,Bronx,1201,RANDALL AVENUE,10474,40.812,-73.89
642,Bronx,640,PROSPECT AVENUE,10455,40.815,-73.903
643,Bronx,3209,WESTCHESTER AVENUE,10461,40.852,-73.83
644,Bronx,1481,JEROME AVENUE,10452,40.842,-73.917
645,Bronx,537,EAST  184 STREET,10458,40.855,-73.891
646,Bronx,1,EAST BURNSIDE AVENUE,10453,40.854,-73.907
647,Bronx,1820,EASTCHESTER ROAD,10461,40.85,-73.845
648,Bronx,1306,UNIONPORT ROAD,10462,40.834,-73.854
649,Bronx,1250,CASTLE HILL AVENUE,10462,40.833,-73.851
650,Bronx,475,WILLIS AVENUE,10455,40.814,-73.919
651,Bronx,1470,JEROME AVENUE,10452,40.842,-73.917
652,Bronx,5,WEST TREMONT AVENUE,10453,40.852,-73.91
653,Bronx,484,EAST  138 STREET,10454,40.808,-73.921
654,Bronx,3818,DYRE AVENUE,10466,40.888,-73.831
655,Bronx,1006,EAST  233 STREET,10466,40.891,-73.848
656,Bronx,1522,WESTCHESTER AVENUE,10472,40.829,-73.879
657,Bronx,1416,OGDEN AVENUE,10452,40.843,-73.924
658,Bronx,3700,JEROME AVENUE,10467,40.887,-73.878
659,Bronx,1448,OLMSTEAD AVENUE,10462,40.836,-73.855
660,Bronx,1320,HUTCHINSON RIVER PARKWAY,10461,40.836,-73.839
661,Bronx,1163,MANOR AVENUE,10472,40.828,-73.876
662,Bronx,1045 1/2,WESTCHESTER AVENUE,10459,40.824,-73.893
663,Bronx,5921,RIVERDALE AVENUE,10471,40.907,-73.904
664,Bronx,694,EAST  187 STREET,10458,40.854,-73.885
665,Bronx,444,EAST FORDHAM ROAD,10458,40.861,-73.89
666,Bronx,1353,EDWARD L GRANT HIGHWAY,10452,40.84,-73.921
667,Bronx,441,EAST FORDHAM ROAD,10458,40.861,-73.89
668,Bronx,415,EAST  138 STREET,10454,40.809,-73.922
669,Bronx,1709,WEBSTER AVENUE,10457,40.843,-73.903
670,Bronx,2166,WESTCHESTER AVENUE,10462,40.834,-73.852
671,Bronx,1642,BRUCKNER BOULEVARD,10473,40.824,-73.874
672,Bronx,3413,JEROME AVENUE,10467,40.881,-73.883
673,Bronx,297,EAST  170 STREET,10456,40.838,-73.911
674,Bronx,171,W 230TH ST,10463,40.878,-73.905
675,Bronx,89,EAST GUN HILL ROAD,10467,40.882,-73.88
676,Bronx,21,WEST BURNSIDE AVENUE,10453,40.854,-73.908
677,Bronx,687,MORRIS PARK AVENUE,10462,40.845,-73.866
678,Bronx,1545A,WESTCHESTER AVENUE,10472,40.829,-73.878
679,Bronx,1,EAST BEDFORD PARK BOULEVARD,10468,40.873,-73.889
680,Bronx,2233,GRAND CONCOURSE,10453,40.856,-73.901
681,Bronx,1254,CASTLE HILL AVENUE,10462,40.834,-73.851
682,Bronx,521,EAST TREMONT AVENUE,10457,40.847,-73.896
683,Bronx,3740,WHITE PLAINS ROAD,10467,40.883,-73.863
684,Bronx,311,EAST  204 STREET,10467,40.873,-73.878
685,Bronx,155,FOOD CENTER DRIVE,10474,40.81,-73.873
686,Bronx,463,WILLIS AVENUE,10455,40.814,-73.919
687,Bronx,6,PENNYFIELD AVENUE,10465,40.809,-73.801
688,Bronx,2151,JEROME AVENUE,10453,40.856,-73.906
689,Bronx,1438,EAST GUN HILL ROAD,10469,40.869,-73.844
690,Bronx,135,GUNHILL ROAD,10467,40.881,-73.879
691,Bronx,448,EAST  138 STREET,10454,40.808,-73.921
692,Bronx,536,EAST  168 STREET,10456,40.831,-73.905
693,Bronx,1095,PROSPECT AVENUE,10459,40.826,-73.899
694,Bronx,7,WEST TREMONT AVENUE,10453,40.852,-73.91
695,Bronx,394,CITY ISLAND AVENUE,10464,40.85,-73.787
696,Bronx,557,GRAND CONCOURSE,10451,40.819,-73.927
697,Bronx,1356,EAST GUN HILL ROAD,10469,40.87,-73.846
698,Bronx,1770,EAST TREMONT AVENUE,10460,40.84,-73.869
699,Bronx,163,EINSTEIN LOOP,10475,40.864,-73.823
700,Bronx,2,WEST KINGSBRIDGE ROAD,10468,40.867,-73.898
701,Bronx,1039,EAST  163 STREET,10459,40.821,-73.891
702,Bronx,1177B,WHEELER AVENUE,10472,40.828,-73.88
703,Bronx,1739,EAST  172 STREET,10472,40.833,-73.87
704,Bronx,1476,WHITE PLAINS ROAD,10462,40.837,-73.863
705,Bronx,3906,WHITE PLAINS ROAD,10466,40.886,-73.861
706,Bronx,1811,WILLIAMSBRIDGE ROAD,10461,40.851,-73.852
707,Bronx,239,EAST  165 STREET,10456,40.83,-73.918
708,Bronx,3399,JEROME AVENUE,10467,40.881,-73.884
709,Bronx,3513,EAST TREMONT AVENUE,10465,40.831,-73.826
710,Bronx,4268,KATONAH AVENUE,10470,40.898,-73.867
711,Bronx,929,PROSPECT AVENUE,10459,40.822,-73.901
712,Bronx,410,EAST TREMONT AVENUE,10457,40.848,-73.9
713,Bronx,2376,ARTHUR AVENUE,10458,40.855,-73.888
714,Bronx,1191,CASTLE HILL AVENUE,10462,40.832,-73.851
715,Bronx,503,JACKSON AVENUE,10455,40.812,-73.91
716,Bronx,841,EAST  149 STREET,10455,40.812,-73.905
717,Bronx,855,EAST  169 STREET,10459,40.829,-73.897
718,Bronx,3519,JOHNSON AVENUE,10463,40.886,-73.91
719,Bronx,136,ALEXANDER AVENUE,10454,40.807,-73.927
720,Bronx,1000,WESTCHESTER AVENUE,10459,40.824,-73.894
721,Bronx,2485,UNIVERSITY AVENUE,10468,40.865,-73.904
722,Bronx,726,LYDIG AVENUE,10462,40.854,-73.866
723,Bronx,7,EAST  208 STREET,10467,40.881,-73.883
724,Bronx,3816,DYRE AVENUE,10466,40.888,-73.831
725,Bronx,1520,METROPOLITAN AVENUE,10462,40.839,-73.858
726,Bronx,515,EAST TREMONT AVENUE,10457,40.847,-73.897
727,Bronx,906,EAST  180 STREET,10460,40.845,-73.882
728,Bronx,875,GARRISON AVENUE,10474,40.817,-73.892
729,Bronx,18,EAST  200 STREET,10468,40.873,-73.889
730,Bronx,3420,BOSTON ROAD,10469,40.876,-73.85
731,Bronx,1021,OGDEN AVENUE,10452,40.834,-73.929
732,Bronx,383,BEDFORD PARK BOULEVARD,10458,40.868,-73.884
733,Bronx,169,WEST TREMONT AVENUE,10453,40.851,-73.916
734,Bronx,3809,WHITE PLAINS ROAD,10467,40.884,-73.863
735,Bronx,2712,WHITE PLAINS ROAD,10467,40.866,-73.867
736,Bronx,1007,ALLERTON AVENUE,10469,40.865,-73.858
737,Bronx,29,WEST BURNSIDE AVENUE,10453,40.854,-73.909
738,Bronx,832,WESTCHESTER AVENUE,10455,40.819,-73.902
739,Bronx,3044,VALENTINE AVENUE,10458,40.874,-73.885
740,Bronx,509,WILLIS AVENUE,10455,40.815,-73.918
741,Bronx,531,EAST  138 STREET,10454,40.807,-73.918
742,Bronx,2269,JEROME AVENUE,10453,40.858,-73.904
743,Bronx,2413,WESTCHESTER AVENUE,10461,40.837,-73.846
744,Bronx,1590,WESTCHESTER AVENUE,10472,40.829,-73.876
745,Bronx,90,EAST BURNSIDE AVENUE,10453,40.853,-73.906
746,Bronx,880,GARRISON AVENUE,10474,40.817,-73.892
747,Bronx,766,LYDIG AVENUE,10462,40.854,-73.865
748,Bronx,1661,METROPOLITAN AVENUE,10462,40.84,-73.856
749,Bronx,438,WEST  238 STREET,10463,40.887,-73.905
750,Bronx,57,WEST  170 STREET,10452,40.84,-73.921
751,Bronx,743,ASTOR AVENUE,10467,40.86,-73.866
752,Bronx,28192821,WHITE PLAINS ROAD,0,0.0,0.0
753,Bronx,879,EAST TREMONT AVENUE,10460,40.843,-73.886
754,Bronx,133,EAST  157 STREET,10451,40.825,-73.926
755,Bronx,513,EAST  138 STREET,10454,40.807,-73.919
756,Bronx,5595,BROADWAY,10463,40.879,-73.905
757,Bronx,555,GRAND CONCOURSE,10451,40.819,-73.927
758,Bronx,1247,CASTLE HILL AVENUE,10462,40.833,-73.851
759,Bronx,1115,ASTOR AVENUE,10469,40.86,-73.855
760,Bronx,4759B,WHITE PLAINS ROAD,10470,40.905,-73.85
761,Bronx,2387,WASHINGTON AVENUE,10458,40.857,-73.891
762,Bronx,325,EAST  149 STREET,10451,40.817,-73.921
763,Bronx,599,GRAND CONCOURSE,10451,40.82,-73.927
764,Bronx,2102,EASTCHESTER ROAD,10461,40.856,-73.844
765,Bronx,223,WEST  231 STREET,10463,40.879,-73.905
766,Bronx,1003,EAST  163 STREET,10459,40.821,-73.893
767,Bronx,682,MORRIS PARK AVENUE,10462,40.845,-73.867
768,Bronx,524,MORRIS AVENUE,10451,40.817,-73.923
769,Bronx,1715,WEBSTER AVENUE,10457,40.844,-73.903
770,Bronx,613,CRESCENT AVENUE,10458,40.854,-73.888
771,Bronx,880,EAST TREMONT AVENUE,10460,40.843,-73.886
772,Bronx,2195,GRAND CONCOURSE,10453,40.856,-73.901
773,Bronx,624,MORRIS AVENUE,10451,40.819,-73.922
774,Bronx,1426,ZEREGA AVENUE,10462,40.837,-73.847
775,Bronx,5588,BROADWAY,10463,40.879,-73.905
776,Bronx,279,CITY ISLAND AVENUE,10464,40.846,-73.786
777,Bronx,372,EAST FORDHAM ROAD,10458,40.862,-73.892
778,Bronx,179,E GUN HILL RD  #181,10467,40.881,-73.878
779,Bronx,249,EAST TREMONT AVENUE,10457,40.849,-73.904
780,Bronx,1309A,BRONX RIVER AVE,10472,40.832,-73.881
781,Bronx,4202,WHITE PLAINS ROAD,10466,40.894,-73.857
782,Bronx,5700,RIVERDALE AVENUE,10471,40.907,-73.904
783,Bronx,4336,KATONAH AVENUE,10470,40.9,-73.868
784,Bronx,524,EAST  240 STREET,10470,40.901,-73.862
785,Bronx,1930,BARTOW AVENUE,10469,40.868,-73.834
786,Bronx,4220,WHITE PLAINS ROAD,10466,40.894,-73.857
787,Bronx,2450,GRAND CONCOURSE,10458,40.861,-73.898
788,Bronx,3535,RIVERDALE AVENUE,10463,40.886,-73.907
789,Bronx,1229,FRANKLIN AVENUE,10456,40.831,-73.903
790,Bronx,202,EAST  167 STREET,10456,40.834,-73.917
791,Bronx,856,RIVER AVENUE,10451,40.827,-73.926
792,Bronx,738,MORRIS PARK AVENUE,10462,40.846,-73.865
793,Bronx,161,EAST  188 STREET,10468,40.862,-73.898
794,Bronx,626,MELROSE AVENUE,10455,40.818,-73.917
795,Bronx,274,EAST  149 STREET,10451,40.817,-73.923
796,Bronx,2783,3 AVENUE,10455,40.815,-73.92
797,Bronx,74,EAST  167 STREET,10452,40.835,-73.92
798,Bronx,691,CO-OP CITY BOULEVARD,10475,40.88,-73.824
799,Bronx,1900,JEROME AVENUE,10453,40.85,-73.91
800,Bronx,1806,CROTONA AVENUE,10457,40.843,-73.893
801,Bronx,8310,ASTORIA BOULEVARD,0,0.0,0.0
802,Bronx,72,EAST  161 STREET,10451,40.828,-73.925
803,Bronx,1773,SOUTHERN BOULEVARD,10460,40.838,-73.888
804,Bronx,3611,KINGSBRIDGE AVENUE,10463,40.884,-73.902
805,Bronx,1020,TIFFANY STREET,10459,40.824,-73.895
806,Bronx,739,ALLERTON AVENUE,10467,40.865,-73.866
807,Bronx,1600,BOSTON ROAD,10460,40.836,-73.891
808,Bronx,3044,WESTCHESTER AVENUE,10461,40.848,-73.831
809,Bronx,904,MELROSE AVENUE,10451,40.825,-73.914
810,Bronx,1089,SOUTHERN BOULEVARD,10459,40.826,-73.892
811,Bronx,748,CLARENCE AVENUE,10465,40.83,-73.816
812,Bronx,3326,3 AVENUE,10456,40.826,-73.908
813,Bronx,262,CYPRESS AVENUE,10454,40.806,-73.914
814,Bronx,1890,EASTCHESTER ROAD,10461,40.852,-73.844
815,Bronx,783,LYDIG AVENUE,10462,40.854,-73.864
816,Bronx,1913,BRONXDALE AVENUE,10462,40.849,-73.862
817,Bronx,3579,EAST TREMONT AVENUE,10465,40.829,-73.825
818,Bronx,80,WEST KINGSRIDGE ROAD,0,0.0,0.0
819,Bronx,1438,METROPOLITAN AVENUE,10462,40.836,-73.861
820,Bronx,1838,EAST TREMONT AVENUE,10460,40.841,-73.866
821,Bronx,6007,BROADWAY,10471,40.891,-73.898
822,Bronx,3260,JOHNSON AVENUE,10463,40.885,-73.91
823,Bronx,219,EAST  170 STREET,10456,40.838,-73.913
824,Bronx,2129,VALENTINE AVENUE,10457,40.854,-73.9
825,Bronx,726,EAST TREMONT AVENUE,10457,40.845,-73.89
826,Bronx,1436,WILLIAMSBRIDGE ROAD,10461,40.843,-73.845
